index,source,leaning,reliability_score,bias_score,vader_comment,comment,vader_transcript,clean_comment
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Mob tax.,,mob tax.
2,ny_post,Right,31.82,9.33,"{'compound': 0.6369, 'positive': 0.677, 'neutral': 0.323, 'negative': 0.0}",I love Trump ,,i love trump
2,ny_post,Right,31.82,9.33,"{'compound': -0.5574, 'positive': 0.07, 'neutral': 0.758, 'negative': 0.171}",Trump will never back down on tariffs. He promised them. Even reducing them would show immense weakness and prove that he is a liar and a con. Let's keep watching.,,trump will never back down on tariffs. he promised them. even reducing them would show immense weakness and prove that he is a liar and a con. let's keep watching.
2,ny_post,Right,31.82,9.33,"{'compound': 0.4939, 'positive': 0.198, 'neutral': 0.802, 'negative': 0.0}","Here comes higher prices and a crashing stock market. Oh, and higher prices. Enjoy. ",,"here comes higher prices and a crashing stock market. oh, and higher prices. enjoy."
2,ny_post,Right,31.82,9.33,"{'compound': -0.6697, 'positive': 0.0, 'neutral': 0.519, 'negative': 0.481}","Stop the fentanyl, stop the tariffs.
Very controversial, I know...",,"stop the fentanyl, stop the tariffs. very controversial, i know..."
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Maga your beer and chicken wings are going up,,maga your beer and chicken wings are going up
2,ny_post,Right,31.82,9.33,"{'compound': 0.4215, 'positive': 0.167, 'neutral': 0.833, 'negative': 0.0}",Now it will be easier to tell what products are made in Mexico and Canada ,,now it will be easier to tell what products are made in mexico and canada
2,ny_post,Right,31.82,9.33,"{'compound': 0.5859, 'positive': 0.615, 'neutral': 0.385, 'negative': 0.0}",Prices will increase. Get ready,,prices will increase. get ready
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.173, 'neutral': 0.595, 'negative': 0.232}","Take it easy Mr President Trump, the cartels have no place to hide.",,"take it easy mr president trump, the cartels have no place to hide."
2,ny_post,Right,31.82,9.33,"{'compound': 0.6458, 'positive': 0.81, 'neutral': 0.19, 'negative': 0.0}",Beauties mate!!!,,beauties mate!!!
2,ny_post,Right,31.82,9.33,"{'compound': -0.4019, 'positive': 0.0, 'neutral': 0.769, 'negative': 0.231}",Just another in a long line of reckless business decisions.,,just another in a long line of reckless business decisions.
2,ny_post,Right,31.82,9.33,"{'compound': 0.296, 'positive': 0.239, 'neutral': 0.761, 'negative': 0.0}",Stable genius only has his hair plugs left,,stable genius only has his hair plugs left
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Impeach,,impeach
2,ny_post,Right,31.82,9.33,"{'compound': -0.5106, 'positive': 0.0, 'neutral': 0.548, 'negative': 0.452}",THIS IS A SICK MALE.,,this is a sick male.
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Canadians on here think it won't affect them. We will see when ,,canadians on here think it won't affect them. we will see when
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",LFG,,lfg
2,ny_post,Right,31.82,9.33,"{'compound': 0.4329, 'positive': 0.18, 'neutral': 0.82, 'negative': 0.0}",What do Americans need from canada or mexico.  ? Like the average american ?,,what do americans need from canada or mexico.  ? like the average american ?
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",GOAT!,,goat!
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Liberals are becoming economic experts after 4 years of high prices ,,liberals are becoming economic experts after 4 years of high prices
2,ny_post,Right,31.82,9.33,"{'compound': -0.1779, 'positive': 0.0, 'neutral': 0.779, 'negative': 0.221}",You people seriously believe everything he says,,you people seriously believe everything he says
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",1/3 of our produce comes from Mexico.... I work at kroger. In the produce isle,,1/3 of our produce comes from mexico.... i work at kroger. in the produce isle
2,ny_post,Right,31.82,9.33,"{'compound': 0.1027, 'positive': 0.347, 'neutral': 0.339, 'negative': 0.314}",Great depression #2 here we go.,,great depression #2 here we go.
2,ny_post,Right,31.82,9.33,"{'compound': 0.7108, 'positive': 0.597, 'neutral': 0.403, 'negative': 0.0}","Trump is really unbelievable, so smart",,"trump is really unbelievable, so smart"
2,ny_post,Right,31.82,9.33,"{'compound': 0.8006, 'positive': 0.123, 'neutral': 0.85, 'negative': 0.026}","The world is golf-clapping at you,America. Enjoy paying more for your goods with your tariffs. Imagine, for a moment, that Canada decides to retaliate with 25% tarrif on electricity supplied to the US? That would make America great again. What happened to the Jan 6ers? Is this not worth going down to the capital for a rally?",,"the world is golf-clapping at you,america. enjoy paying more for your goods with your tariffs. imagine, for a moment, that canada decides to retaliate with 25% tarrif on electricity supplied to the us? that would make america great again. what happened to the jan 6ers? is this not worth going down to the capital for a rally?"
2,ny_post,Right,31.82,9.33,"{'compound': -0.4019, 'positive': 0.0, 'neutral': 0.597, 'negative': 0.403}",Stock market crash coming soon,,stock market crash coming soon
2,ny_post,Right,31.82,9.33,"{'compound': 0.5523, 'positive': 0.313, 'neutral': 0.687, 'negative': 0.0}",i better not hear any whining from MAGA when egg prices skyrocket,,i better not hear any whining from maga when egg prices skyrocket
2,ny_post,Right,31.82,9.33,"{'compound': -0.0772, 'positive': 0.144, 'neutral': 0.697, 'negative': 0.159}","Trump should abdicate out of fear of being deposed. The sooner, the better. --- just saying.",,"trump should abdicate out of fear of being deposed. the sooner, the better. --- just saying."
2,ny_post,Right,31.82,9.33,"{'compound': 0.2244, 'positive': 0.333, 'neutral': 0.43, 'negative': 0.237}","Stock market collapsing, nice job trump!",,"stock market collapsing, nice job trump!"
2,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",hes tryna add the Country to the things hes bankrupted,,hes tryna add the country to the things hes bankrupted
2,ny_post,Right,31.82,9.33,"{'compound': 0.8126, 'positive': 0.393, 'neutral': 0.607, 'negative': 0.0}","Tequila time  4 Years, 🇺🇸🇺🇸🇺🇸️. Yo Quiero Taco Bell ️️",,"tequila time  4 years, flag  united statesflag  united statesflag  united states️. yo quiero taco bell ️️"
2,ny_post,Right,31.82,9.33,"{'compound': -0.4767, 'positive': 0.0, 'neutral': 0.492, 'negative': 0.508}",Make America poor again ,,make america poor again
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","Canada will now tax Americans on the use of the word ""eh"".",,"canada will now tax americans on the use of the word ""eh""."
3,ny_post,Right,31.82,9.33,"{'compound': -0.5994, 'positive': 0.0, 'neutral': 0.672, 'negative': 0.328}",We've got North American trade war before GTA 6,,we've got north american trade war before gta 6
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Canada has had tariffs on US goods for years.,,canada has had tariffs on us goods for years.
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",America start making your own goods.,,america start making your own goods.
3,ny_post,Right,31.82,9.33,"{'compound': 0.3612, 'positive': 0.072, 'neutral': 0.928, 'negative': 0.0}",So they are going to go up on the 270% tariff already on milk? In addition to the already 298% tariff on butter... People act like US is the only place using tariffs.,,so they are going to go up on the 270% tariff already on milk? in addition to the already 298% tariff on butter... people act like us is the only place using tariffs.
3,ny_post,Right,31.82,9.33,"{'compound': 0.1027, 'positive': 0.106, 'neutral': 0.803, 'negative': 0.091}","""Strikes back?"" Canada ALREADY had tariffs of 300% on many American goods ... that's the reason Trump slapped tariffs on Canada. Do better, NYP.",,"""strikes back?"" canada already had tariffs of 300% on many american goods ... that's the reason trump slapped tariffs on canada. do better, nyp."
3,ny_post,Right,31.82,9.33,"{'compound': -0.25, 'positive': 0.0, 'neutral': 0.6, 'negative': 0.4}",I thought trudeau resigned,,i thought trudeau resigned
3,ny_post,Right,31.82,9.33,"{'compound': 0.3291, 'positive': 0.079, 'neutral': 0.875, 'negative': 0.046}","Canada and Mexico have already been charging 25 to 300% tariffs on American products for years, But now that the US will be doing the same thing in return. People are acting like this sky is falling down.",,"canada and mexico have already been charging 25 to 300% tariffs on american products for years, but now that the us will be doing the same thing in return. people are acting like this sky is falling down."
3,ny_post,Right,31.82,9.33,"{'compound': -0.4211, 'positive': 0.069, 'neutral': 0.791, 'negative': 0.14}",My problem eith all of this is that the individuals making these decisions will feel none of the pain or discomfort because they already have the resources and finances that the common citizen doesn't.,,my problem eith all of this is that the individuals making these decisions will feel none of the pain or discomfort because they already have the resources and finances that the common citizen doesn't.
3,ny_post,Right,31.82,9.33,"{'compound': -0.3818, 'positive': 0.0, 'neutral': 0.847, 'negative': 0.153}",Tariffs on Canadian products mean Americans stop buying Canadian products. Tariffs on American products just mean Canadians pay more for American products.,,tariffs on canadian products mean americans stop buying canadian products. tariffs on american products just mean canadians pay more for american products.
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Doesn’t every other country have a tariff for America? So why wouldn’t we do the same?,,doesn’t every other country have a tariff for america? so why wouldn’t we do the same?
3,ny_post,Right,31.82,9.33,"{'compound': 0.636, 'positive': 0.184, 'neutral': 0.816, 'negative': 0.0}",The average Canadian does not even realize how parasitic the Canadian government has become on the United States.  The entitled mindset.  Bring it on Justin!,,the average canadian does not even realize how parasitic the canadian government has become on the united states.  the entitled mindset.  bring it on justin!
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","Pull every single US automaker out of Canada, bring it back to the states.",,"pull every single us automaker out of canada, bring it back to the states."
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Canada already has a 270% tariff on US dairy. Retaliates???,,canada already has a 270% tariff on us dairy. retaliates???
3,ny_post,Right,31.82,9.33,"{'compound': -0.2732, 'positive': 0.0, 'neutral': 0.811, 'negative': 0.189}",Everyone charges us tariffs why can’t we charge them back?,,everyone charges us tariffs why can’t we charge them back?
3,ny_post,Right,31.82,9.33,"{'compound': 0.4767, 'positive': 0.279, 'neutral': 0.721, 'negative': 0.0}",I'm impressed they found anything made in the USA.,,i'm impressed they found anything made in the usa.
3,ny_post,Right,31.82,9.33,"{'compound': -0.3744, 'positive': 0.0, 'neutral': 0.869, 'negative': 0.131}",So I am confused. If tariff's actually cost US citizens. Would the same not apply to Canadian citizens?,,so i am confused. if tariff's actually cost us citizens. would the same not apply to canadian citizens?
3,ny_post,Right,31.82,9.33,"{'compound': -0.296, 'positive': 0.0, 'neutral': 0.761, 'negative': 0.239}",I thought Canada got rid of that nerd,,i thought canada got rid of that nerd
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Canada already had high tariffs on American goods.,,canada already had high tariffs on american goods.
3,ny_post,Right,31.82,9.33,"{'compound': -0.9036, 'positive': 0.0, 'neutral': 0.794, 'negative': 0.206}","So what?! Trump used tariffs in his first term and we had the lowest black and Hispanic unemployment ever, lowest female unemployment in 50 years, gas under $3 a gallon, and inflation below 2%! They need us more than we need them! We have three states with larger economies than Canada!",,"so what?! trump used tariffs in his first term and we had the lowest black and hispanic unemployment ever, lowest female unemployment in 50 years, gas under $3 a gallon, and inflation below 2%! they need us more than we need them! we have three states with larger economies than canada!"
3,ny_post,Right,31.82,9.33,"{'compound': 0.2732, 'positive': 0.113, 'neutral': 0.806, 'negative': 0.081}",The problem is that the US only exports about 17% of total economy while Canada is about is about 76%. So guess who is going to win this contest.,,the problem is that the us only exports about 17% of total economy while canada is about is about 76%. so guess who is going to win this contest.
3,ny_post,Right,31.82,9.33,"{'compound': 0.2677, 'positive': 0.065, 'neutral': 0.89, 'negative': 0.045}","Canada already has almost 300% tariff on some of their goods to America!  America has lost 30 to 50 billion dollars a years trading with Canada since 1985! F~ that, it's time to even the trade balance instead of treating Canada like a welfare state of the USA!",,"canada already has almost 300% tariff on some of their goods to america!  america has lost 30 to 50 billion dollars a years trading with canada since 1985! f~ that, it's time to even the trade balance instead of treating canada like a welfare state of the usa!"
3,ny_post,Right,31.82,9.33,"{'compound': -0.8271, 'positive': 0.0, 'neutral': 0.674, 'negative': 0.326}","What an idiot, Canada dollar has dropped big time in the last 24 hrs. What a fool to mess with Trump.",,"what an idiot, canada dollar has dropped big time in the last 24 hrs. what a fool to mess with trump."
3,ny_post,Right,31.82,9.33,"{'compound': 0.5106, 'positive': 0.248, 'neutral': 0.752, 'negative': 0.0}",Stand strong Canada. We are not all magats in the US.,,stand strong canada. we are not all magats in the us.
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",We should be making our own stuff with our own people,,we should be making our own stuff with our own people
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",So other countries can tax us but we cant tax them?,,so other countries can tax us but we cant tax them?
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",It is a wake-up call for Canadians!,,it is a wake-up call for canadians!
3,ny_post,Right,31.82,9.33,"{'compound': -0.2057, 'positive': 0.0, 'neutral': 0.734, 'negative': 0.266}",this won't go well for them,,this won't go well for them
3,ny_post,Right,31.82,9.33,"{'compound': 0.3818, 'positive': 0.148, 'neutral': 0.852, 'negative': 0.0}","“It’s a bold strategy, Cotton. Let’s see if it pays off for them.” - Pepper Brooks",,"“it’s a bold strategy, cotton. let’s see if it pays off for them.” - pepper brooks"
3,ny_post,Right,31.82,9.33,"{'compound': 0.34, 'positive': 0.103, 'neutral': 0.829, 'negative': 0.068}","ME to ALL Canadians:   So long as Mr. Trudeau & other wokesters are in power at any level in Canada, tariffs from the USA and other nations are the LEAST of your great nation's problems.",,"me to all canadians:   so long as mr. trudeau & other wokesters are in power at any level in canada, tariffs from the usa and other nations are the least of your great nation's problems."
3,ny_post,Right,31.82,9.33,"{'compound': 0.1754, 'positive': 0.217, 'neutral': 0.62, 'negative': 0.163}","Lol, not like America gets a lot from Canada  Trump",,"lol, not like america gets a lot from canada  trump"
3,ny_post,Right,31.82,9.33,"{'compound': -0.0964, 'positive': 0.245, 'neutral': 0.453, 'negative': 0.302}",I thought this joker resigned.,,i thought this joker resigned.
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Castro speaks.,,castro speaks.
3,ny_post,Right,31.82,9.33,"{'compound': -0.3477, 'positive': 0.0, 'neutral': 0.95, 'negative': 0.05}",This means more jobs in the USA as factories come back home to the USA. This means more factories in the USA will stay and less people will lose their jobs. More produce will be grown and packaged in the USA in more sanitary and healthier environments.,,this means more jobs in the usa as factories come back home to the usa. this means more factories in the usa will stay and less people will lose their jobs. more produce will be grown and packaged in the usa in more sanitary and healthier environments.
3,ny_post,Right,31.82,9.33,"{'compound': 0.296, 'positive': 0.095, 'neutral': 0.905, 'negative': 0.0}",America can supply itself.  We can and should restore our industrial might and show the world how much we don't need them.,,america can supply itself.  we can and should restore our industrial might and show the world how much we don't need them.
3,ny_post,Right,31.82,9.33,"{'compound': -0.34, 'positive': 0.0, 'neutral': 0.455, 'negative': 0.545}",Didn’t he resign?,,didn’t he resign?
3,ny_post,Right,31.82,9.33,"{'compound': -0.6705, 'positive': 0.124, 'neutral': 0.558, 'negative': 0.318}",On other breaking news: the Mexican cartel are smuggling food into America for a killer profit ,,on other breaking news: the mexican cartel are smuggling food into america for a killer profit
3,ny_post,Right,31.82,9.33,"{'compound': 0.5255, 'positive': 0.152, 'neutral': 0.788, 'negative': 0.06}","Canadian provinces have tariffs on each other! That puts it into a better perspective. 
Also, note that there is no mention of border security, fentanyl, human trafficking, or anything else of substance.",,"canadian provinces have tariffs on each other! that puts it into a better perspective.  also, note that there is no mention of border security, fentanyl, human trafficking, or anything else of substance."
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",The tariff gets passed to the consumer...,,the tariff gets passed to the consumer...
3,ny_post,Right,31.82,9.33,"{'compound': 0.4118, 'positive': 0.11, 'neutral': 0.842, 'negative': 0.048}","I'd like to point out to some who haven't really thought this through that distributors who have a mix of imported and domestic goods are likely to raise the price of domestic goods as well to remain competitive in the import business.  Also, domestic manufacturers who source ingredients or components will have their costs go up as well.  So those of you saying you can do without maple syrup and Molsen might need to expand your list a bit.  Tariffs used to enforce trade agreements or prevent product dumping are one thing but arbitrary tariffs used as some sort of enforcement for interdiction failings is like raising sales tax because too many people are speeding.",,"i'd like to point out to some who haven't really thought this through that distributors who have a mix of imported and domestic goods are likely to raise the price of domestic goods as well to remain competitive in the import business.  also, domestic manufacturers who source ingredients or components will have their costs go up as well.  so those of you saying you can do without maple syrup and molsen might need to expand your list a bit.  tariffs used to enforce trade agreements or prevent product dumping are one thing but arbitrary tariffs used as some sort of enforcement for interdiction failings is like raising sales tax because too many people are speeding."
3,ny_post,Right,31.82,9.33,"{'compound': -0.3167, 'positive': 0.0, 'neutral': 0.686, 'negative': 0.314}",BREAKING: Major shortage of Maple Syrup,,breaking: major shortage of maple syrup
3,ny_post,Right,31.82,9.33,"{'compound': -0.4176, 'positive': 0.066, 'neutral': 0.808, 'negative': 0.126}","See what happens when we dont let ourselves get walked on  everyone else flips out . Sick of what has become expected of america. My 50 hours a week isnt supposed to benefit the world, its supposed to benefit me",,"see what happens when we dont let ourselves get walked on  everyone else flips out . sick of what has become expected of america. my 50 hours a week isnt supposed to benefit the world, its supposed to benefit me"
3,ny_post,Right,31.82,9.33,"{'compound': -0.296, 'positive': 0.0, 'neutral': 0.833, 'negative': 0.167}",What would you do to stop drugs from coming into our country?,,what would you do to stop drugs from coming into our country?
3,ny_post,Right,31.82,9.33,"{'compound': 0.5719, 'positive': 0.138, 'neutral': 0.787, 'negative': 0.075}","I like how people are upset the US is doing this when most countries do this already in order to keep their local economy stable and not let foreign economies who may product things cheaper wreck their own internal economy, its why you always see countries in asia use local made cars. Pretty sure canada has always done this for years with every country",,"i like how people are upset the us is doing this when most countries do this already in order to keep their local economy stable and not let foreign economies who may product things cheaper wreck their own internal economy, its why you always see countries in asia use local made cars. pretty sure canada has always done this for years with every country"
3,ny_post,Right,31.82,9.33,"{'compound': 0.7783, 'positive': 0.341, 'neutral': 0.659, 'negative': 0.0}",This child is going to play chess with Trump. Okay... I'm already chuckling. This isn't going to end well for Justin.,,this child is going to play chess with trump. okay... i'm already chuckling. this isn't going to end well for justin.
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",None of these people should be in charge of cleaning a bathroom more less government.,,none of these people should be in charge of cleaning a bathroom more less government.
3,ny_post,Right,31.82,9.33,"{'compound': -0.25, 'positive': 0.0, 'neutral': 0.6, 'negative': 0.4}",I thought he resigned.,,i thought he resigned.
3,ny_post,Right,31.82,9.33,"{'compound': -0.6597, 'positive': 0.0, 'neutral': 0.81, 'negative': 0.19}",Everyone blames America but maybe if Canada and Mexico fixed their problems leaking into the US there wouldn't have been tariffs in the first place,,everyone blames america but maybe if canada and mexico fixed their problems leaking into the us there wouldn't have been tariffs in the first place
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",This is what America wanted.,,this is what america wanted.
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Is this an America-first or America-hurt policy?,,is this an america-first or america-hurt policy?
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Is that Gavin Newsome?,,is that gavin newsome?
3,ny_post,Right,31.82,9.33,"{'compound': -0.6597, 'positive': 0.0, 'neutral': 0.787, 'negative': 0.213}","The phrase ""Canada strikes back"" is as weak as a soggy noodle trying to punch its way out of a paper bag.",,"the phrase ""canada strikes back"" is as weak as a soggy noodle trying to punch its way out of a paper bag."
3,ny_post,Right,31.82,9.33,"{'compound': 0.4215, 'positive': 0.219, 'neutral': 0.781, 'negative': 0.0}",We can produce everything we get from Canada 🇺🇸,,we can produce everything we get from canada flag  united states
3,ny_post,Right,31.82,9.33,"{'compound': 0.4184, 'positive': 0.582, 'neutral': 0.418, 'negative': 0.0}",Ok buy American!!,,ok buy american!!
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Ew get this man off my screen,,ew get this man off my screen
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Canada just uses the US as a vacation spot.,,canada just uses the us as a vacation spot.
3,ny_post,Right,31.82,9.33,"{'compound': 0.3612, 'positive': 0.333, 'neutral': 0.667, 'negative': 0.0}",Like Trudeau has any power here.....,,like trudeau has any power here.....
3,ny_post,Right,31.82,9.33,"{'compound': -0.25, 'positive': 0.0, 'neutral': 0.778, 'negative': 0.222}",I thought that Castro Jr resigned frim office?,,i thought that castro jr resigned frim office?
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",You just know he's secretly trying to call Trump but Trump isn't answering.,,you just know he's secretly trying to call trump but trump isn't answering.
3,ny_post,Right,31.82,9.33,"{'compound': -0.5994, 'positive': 0.0, 'neutral': 0.726, 'negative': 0.274}",Can’t we just do something about the fentanyl? My nephew died from an accidental OD.,,can’t we just do something about the fentanyl? my nephew died from an accidental od.
3,ny_post,Right,31.82,9.33,"{'compound': -0.5255, 'positive': 0.0, 'neutral': 0.371, 'negative': 0.629}","Oh, that hurts! ",,"oh, that hurts!"
3,ny_post,Right,31.82,9.33,"{'compound': -0.3818, 'positive': 0.09, 'neutral': 0.778, 'negative': 0.132}","Thank you for having the courage to try something different President Trump.  We are a land of corrupt politicians, leeches only looking out for themselves.  While people are starving and dying.  If this country is meant to banish, let it go out with a fight instead of waiting 20-30 years with the status quo.",,"thank you for having the courage to try something different president trump.  we are a land of corrupt politicians, leeches only looking out for themselves.  while people are starving and dying.  if this country is meant to banish, let it go out with a fight instead of waiting 20-30 years with the status quo."
3,ny_post,Right,31.82,9.33,"{'compound': 0.5859, 'positive': 0.282, 'neutral': 0.607, 'negative': 0.111}",Ok well my shopping addiction is broken and won’t be the first time I ate beans and rice Praise the lord,,ok well my shopping addiction is broken and won’t be the first time i ate beans and rice praise the lord
3,ny_post,Right,31.82,9.33,"{'compound': 0.5859, 'positive': 0.322, 'neutral': 0.678, 'negative': 0.0}",Canada  VS  USA   um I wonder who would win  ,,canada  vs  usa   um i wonder who would win
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",SO!,,so!
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","You said it, Governor Trudeau.",,"you said it, governor trudeau."
3,ny_post,Right,31.82,9.33,"{'compound': -0.6486, 'positive': 0.069, 'neutral': 0.656, 'negative': 0.275}",Well the news says we pay tariffs we impose.  So wouldn't Canada have to pay Canadian tariffs in that case?  Or is the news lying...,,well the news says we pay tariffs we impose.  so wouldn't canada have to pay canadian tariffs in that case?  or is the news lying...
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Is he still in charge?,,is he still in charge?
3,ny_post,Right,31.82,9.33,"{'compound': 0.6808, 'positive': 0.651, 'neutral': 0.349, 'negative': 0.0}",Cool. Have fun finding food.,,cool. have fun finding food.
3,ny_post,Right,31.82,9.33,"{'compound': -0.2638, 'positive': 0.098, 'neutral': 0.804, 'negative': 0.099}",Sounds like we need to start giving incentives to Americans to build more businesses in America so we can buy American and say efff you to the rest of these cry baby countries that have done nothing but profit off us. America should be self sufficient anyways.,,sounds like we need to start giving incentives to americans to build more businesses in america so we can buy american and say efff you to the rest of these cry baby countries that have done nothing but profit off us. america should be self sufficient anyways.
3,ny_post,Right,31.82,9.33,"{'compound': -0.296, 'positive': 0.0, 'neutral': 0.913, 'negative': 0.087}",Canada exports 22 percent of its GDP to the US.     America exports 1.5 percent of its to Canada.     Canada has no bargaining power here.,,canada exports 22 percent of its gdp to the us.     america exports 1.5 percent of its to canada.     canada has no bargaining power here.
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Sit down Terdaeu! You quit remember!,,sit down terdaeu! you quit remember!
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",I thought he quit,,i thought he quit
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Does he realize who he's dealing with? Most individual states have a bigger economy than Canada,,does he realize who he's dealing with? most individual states have a bigger economy than canada
3,ny_post,Right,31.82,9.33,"{'compound': 0.5859, 'positive': 0.16, 'neutral': 0.798, 'negative': 0.043}",I don’t care if I have to pay more for some products.I consider it an investment in my country.Canada and Mexico have been taking advantage of us for years,,i don’t care if i have to pay more for some products.i consider it an investment in my country.canada and mexico have been taking advantage of us for years
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","Ok, so Trudy is saying, ""Tariffs work""",,"ok, so trudy is saying, ""tariffs work"""
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",i thought this guy resigned/removed from his position?,,i thought this guy resigned/removed from his position?
3,ny_post,Right,31.82,9.33,"{'compound': 0.3612, 'positive': 0.2, 'neutral': 0.8, 'negative': 0.0}",That is like shooting a plastic BB at an African elephant,,that is like shooting a plastic bb at an african elephant
3,ny_post,Right,31.82,9.33,"{'compound': 0.2914, 'positive': 0.144, 'neutral': 0.856, 'negative': 0.0}",I’m not worried! Only 10% of the American economy is derived from Canadian exports,,i’m not worried! only 10% of the american economy is derived from canadian exports
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","Whatever you say, governor",,"whatever you say, governor"
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",What do we need from Canada?,,what do we need from canada?
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Fix your border. Trump will talk. Explain to your citizens why he’s doing it.,,fix your border. trump will talk. explain to your citizens why he’s doing it.
3,ny_post,Right,31.82,9.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Canada! We don't claim him!,,canada! we don't claim him!
3,ny_post,Right,31.82,9.33,"{'compound': -0.6249, 'positive': 0.0, 'neutral': 0.396, 'negative': 0.604}",a complete fool ...just leave Canadians alone,,a complete fool ...just leave canadians alone
3,ny_post,Right,31.82,9.33,"{'compound': 0.2235, 'positive': 0.127, 'neutral': 0.873, 'negative': 0.0}",Walmart will not stop importing from Mexico and Canada. They'll just raise their prices.,,walmart will not stop importing from mexico and canada. they'll just raise their prices.
